stop_id,stop_name,stop_lat,stop_lon,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
ITHS00359,Bordonaro,38.1756923,15.5145619,19130101,19130101,19130101,exact,
ITHS00360,Boretto,0.0,4.5112561156128,18850101,18770101,18850101,window_1877_1885,
ITHS00361,Borgaro,-9.019375697908,4.5112471566161,18760101,,18760101,open_by_1876,
ITHS00362,Borghetto,43.1868695,12.0239291,18760101,,18760101,open_by_1876,
ITHS00363,Borghetto Santo Spirito,44.109006,8.242346,18850101,18770101,18850101,window_1877_1885,
ITHS00364,Borgio Verezzi,44.157722,8.30908,18990101,18860101,18990101,window_1886_1899,
ITHS00365,Borgo a Buggiano,43.880724,10.730079,18760101,,18760101,open_by_1876,
ITHS00366,Borgo a Mozzano,43.977207,10.541285,18990101,18860101,18990101,window_1886_1899,
ITHS00367,Borgo Lavezzaro,45.318783,8.703242,18850101,18770101,18850101,window_1877_1885,
ITHS00368,Borgo Panigale,44.5194898,11.2761784,18760101,,18760101,open_by_1876,
ITHS00369,Borgo San Donnino,44.1813359,10.3108704,18850101,18770101,18850101,window_1877_1885,
ITHS00370,Borgo San Lorenzo,43.959822,11.380422,18990101,18860101,18990101,window_1886_1899,
ITHS00371,Borgo San Martino,45.087083,8.520661,18990101,18860101,18990101,window_1886_1899,
ITHS00372,Borgo Val di Taro,44.486522,9.781489,18990101,18860101,18990101,window_1886_1899,
ITHS00373,Borgo Valsugana centro,46.051182,11.453967,19310101,19150101,19310101,window_1915_1931,
ITHS00374,Borgo Vercelli,45.359252,8.461474,18850101,18770101,18850101,window_1877_1885,
ITHS00375,Borgoforte,45.050328,10.752388,18760101,,18760101,open_by_1876,
ITHS00376,Borgofranco d'Ivrea,45.5162562,7.8623579,18850101,18770101,18850101,window_1877_1885,
ITHS00377,Borgomanero,45.701054,8.468093,18760101,,18760101,open_by_1876,
ITHS00378,Borgonato,45.6207934,10.0162983,19130101,19130101,19130101,exact,
ITHS00379,Borgone,45.123191,7.236037,18760101,,18760101,open_by_1876,
ITHS00380,Borgoratto,44.835999,8.538182,18760101,,18760101,open_by_1876,
ITHS00381,Borgosatollo,45.4771826,10.2407303,18990101,18860101,18990101,window_1886_1899,
ITHS00382,Borgosesia,45.716798,8.28239,18850101,18770101,18850101,window_1877_1885,
ITHS00383,Borgoticino,45.691943,8.602483,18760101,,18760101,open_by_1876,
ITHS00384,Borore,40.218992,8.809535,18850101,18770101,18850101,window_1877_1885,
ITHS00385,Borromeo,45.2910865,7.3496687,19120101,19120101,19120101,exact,
ITHS00387,Bosa,40.2970061,8.4986123,18990101,18860101,18990101,window_1886_1899,
ITHS00388,Boschi Sant'anna,45.2061713,11.3715269,18990101,18860101,18990101,window_1886_1899,
ITHS00389,Bosco Redole,41.459299,14.587884,19030101,19030101,19030101,exact,
ITHS00390,Bosconero,45.267522,7.761787,18760101,,18760101,open_by_1876,
ITHS00391,Boscotrecase,40.7743100,14.4620360,19080101,19080101,19080101,exact,
ITHS00392,Botricello,38.933943,16.857433,18760101,,18760101,open_by_1876,
ITHS00394,Bova,37.9950670,15.9319010,18760101,,18760101,open_by_1876,
ITHS00395,Bovalino,38.149087,16.180584,18760101,,18760101,open_by_1876,
ITHS00396,Bovino,41.2499260,15.3412490,18760101,,18760101,open_by_1876,
ITHS00397,Bovino Deliceto,41.27835,15.369255,18850101,18770101,18850101,window_1877_1885,
ITHS00398,Bovisa,45.5022986,9.1653387,18850101,18770101,18850101,window_1877_1885,
ITHS00399,Bovisio-Mombello,45.6120111,9.1412647,18990101,18860101,18990101,window_1886_1899,
ITHS00400,Bovolone,45.254446,11.123862,18760101,,18760101,open_by_1876,
ITHS00402,Bozzolo,45.107246,10.472655,18760101,,18760101,open_by_1876,
ITHS00403,Bra,44.693556,7.848643,18760101,,18760101,open_by_1876,
ITHS00404,Bracciano,42.103667,12.173023,18990101,18860101,18990101,window_1886_1899,
ITHS00405,Branca,43.2740904,12.6801201,18990101,18860101,18990101,window_1886_1899,
ITHS00406,Brancaleone,37.965475,16.103301,18760101,,18760101,open_by_1876,
ITHS00407,Brandizzo,45.178915,7.841218,18760101,,18760101,open_by_1876,
ITHS00409,Breil sur Roya,43.890267,7.530915,19100101,19100101,19100101,exact,
ITHS00410,Brenna Alzate,45.754044,9.183312,18990101,18860101,18990101,window_1886_1899,
ITHS00411,Brenner Brennero,46.9659522,11.3218296,18990101,18860101,18990101,window_1886_1899,
ITHS00412,Breno,45.959216474527,10.305721323352,19020101,19020101,19020101,exact,
ITHS00414,Brescello,44.9012244,10.5157280,18850101,18770101,18850101,window_1877_1885,
ITHS00415,Brescia,45.532315,10.212828,18760101,,18760101,open_by_1876,
ITHS00416,Bressana Argine,45.072739,9.137038,18990101,18860101,18990101,window_1886_1899,
ITHS00417,Bressana Bottarone,45.086298,9.110602,18990101,18860101,18990101,window_1886_1899,
ITHS00418,Bresso,45.5372394,9.1889678,18990101,18860101,18990101,window_1886_1899,
ITHS00419,Briatico,38.725447,16.025765,18990101,18860101,18990101,window_1886_1899,
ITHS00420,Bricherasio,44.824336,7.307513,18850101,18770101,18850101,window_1877_1885,
ITHS00421,Brienza,40.4778488,15.6301506,18990101,18860101,18990101,window_1886_1899,
ITHS00422,Brindisi,40.634339,17.938978,18760101,,18760101,open_by_1876,
ITHS00423,Brindisi Montagna,40.611991,15.955795,18990101,18860101,18990101,window_1886_1899,
ITHS00424,Briona,45.538568,8.479541,18850101,18770101,18850101,window_1877_1885,
ITHS00425,Brisighella,44.220565,11.769757,18990101,18860101,18990101,window_1886_1899,
ITHS00426,Brixen Bressanone,46.7164130,11.6577920,19090101,19090101,19090101,exact,
ITHS00427,Brolo-Ficara,38.159204,14.830176,18990101,18860101,18990101,window_1886_1899,
ITHS00428,Broni,45.066263,9.258751,18760101,,18760101,open_by_1876,
ITHS00429,Bronte,37.7871598,14.8338448,18990101,18860101,18990101,window_1886_1899,
ITHS00430,Brozolo,45.121299,8.05893,19130101,19130101,19130101,exact,
ITHS00431,Brucoli,37.272883,15.186876,18760101,,18760101,open_by_1876,
ITHS00432,Brunate,45.8194702,9.0959895,19040101,19040101,19040101,exact,
ITHS00433,Bruneck Brunico,46.7963194,11.9355121,19310101,19150101,19310101,window_1915_1931,
ITHS00434,Bruno,44.797947,8.439639,18760101,,18760101,open_by_1876,
ITHS00435,Brusasco-Cavagnolo,45.1536874,8.0475209,19140101,19140101,19140101,exact,
ITHS00436,Brusciano,40.9232120,14.4239330,18990101,18860101,18990101,window_1886_1899,
ITHS00437,Bubbio,44.6636726,8.2951343,18990101,18770101,18990101,window_1877_1899,
ITHS00438,Buccheri,37.1264910,14.8503851,18990101,18860101,18990101,window_1886_1899,
ITHS00439,Buccheri,37.1264910,14.8503851,18990101,18770101,18990101,window_1877_1899,
ITHS00440,Buccino,40.6326259,15.3700696,18760101,,18760101,open_by_1876,
ITHS00441,Bucine,43.480478,11.617609,18760101,,18760101,open_by_1876,
ITHS00442,Budduso,40.5780640,9.2581290,18990101,18860101,18990101,window_1886_1899,
ITHS00443,Budrio,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS00445,Bugnara,42.031166,13.862082,18990101,18860101,18990101,window_1886_1899,
ITHS00446,Bulciago Cassago-Nibionno,45.7462372,9.2798044,19130101,19130101,19130101,exact,
ITHS00447,Bultei,40.4562109,9.0644445,18990101,18860101,18990101,window_1886_1899,
ITHS00449,Buonalbergo,41.2230773,14.9798206,18850101,18770101,18850101,window_1877_1885,
ITHS00450,Buoncovento,43.135503,11.483773,18990101,18860101,18990101,window_1886_1899,
ITHS00451,Buonfornello,37.972052,13.816408,18990101,18860101,18990101,window_1886_1899,
ITHS00453,Buronzo,45.47179,8.2667,19050101,19050101,19050101,exact,
ITHS00454,Busalla,44.57558,8.943611,18760101,,18760101,open_by_1876,
ITHS00455,Busca,44.520585,7.481589,18990101,18860101,18990101,window_1886_1899,
ITHS00456,Busche-Lentinai-Mel,46.040092,11.979251,18990101,18860101,18990101,window_1886_1899,
ITHS00457,Busseto,44.974692,10.038909,18990101,18860101,18990101,window_1886_1899,
ITHS00458,Bussi,42.194154,13.849075,18760101,,18760101,open_by_1876,
ITHS00459,Bussoleno,45.139631,7.144819,18760101,,18760101,open_by_1876,
ITHS00460,Busto Arsizio,45.616164,8.865031,18760101,,18760101,open_by_1876,
ITHS00461,Butera,37.145078,14.171691,18990101,18860101,18990101,window_1886_1899,
ITHS00462,Butrio,46.012664,13.329039,18850101,18770101,18850101,window_1877_1885,
ITHS00463,Buttrio,46.012664,13.329039,18760101,,18760101,open_by_1876,
ITHS00465,Cabiate,45.675912619201,9.1685473892944,18990101,18860101,18990101,window_1886_1899,
ITHS00466,Cadeo,44.967283,9.853181,18760101,,18760101,open_by_1876,
ITHS00467,Cadorago,45.729908415587,9.0411396204162,18990101,18860101,18990101,window_1886_1899,
ITHS00468,Cagli,43.5457373,12.6517770,18990101,18860101,18990101,window_1886_1899,
ITHS00469,Cagliari,39.216078,9.107984,18760101,,18760101,open_by_1876,
ITHS00470,Cagnola,45.2847948,11.8705704,19070101,19070101,19070101,exact,
ITHS00472,Cairo Montenotte,44.394747,8.278786,18760101,,18760101,open_by_1876,
ITHS00473,Calalzo Pieve di Cadore Cortina,46.443829,12.388668,19310101,19150101,19310101,window_1915_1931,
ITHS00474,Calamandrana,44.738986,8.331572,18760101,,18760101,open_by_1876,
ITHS00475,Calangianus,40.9197741,9.1948191,18990101,18860101,18990101,window_1886_1899,
ITHS00476,Calatabiano,37.814684,15.226568,18760101,,18760101,open_by_1876,
ITHS00477,Calatafimi,37.938858,12.856156,19010101,19010101,19010101,exact,
ITHS00478,Calavorno,44.0217216,10.5297323,19120101,19120101,19120101,exact,
ITHS00479,Calcababbio,45.0406600,9.0813530,18760101,,18760101,open_by_1876,
ITHS00480,Calceranica,46.007384,11.240713,18990101,18860101,18990101,window_1886_1899,
ITHS00481,Calciano,40.595117,16.202526,18850101,18770101,18850101,window_1877_1885,
ITHS00483,Calcio,45.5035182,9.8460885,18850101,18770101,18850101,window_1877_1885,
ITHS00484,Caldare,37.3828178,13.6361184,18760101,,18760101,open_by_1876,
ITHS00485,Caldè,45.945812,8.663157,18990101,18860101,18990101,window_1886_1899,
ITHS00486,Calderara-Bargellino,44.544077940488,11.267445835449,18990101,18860101,18990101,window_1886_1899,
ITHS00487,Calderara di Reno,44.5630515,11.2716930,18990101,18860101,18990101,window_1886_1899,
ITHS00488,Caldiero,45.41407,11.169753,18760101,,18760101,open_by_1876,
ITHS00489,Caldine,43.8321666,11.3087198,18990101,18860101,18990101,window_1886_1899,
ITHS00490,Caldonazzo,45.997575,11.264815,18990101,18860101,18990101,window_1886_1899,
ITHS00491,Calenzano,43.856429,11.14537,18760101,,18760101,open_by_1876,
ITHS00492,Calitri Scalo,40.8872524,15.4300806,18990101,18860101,18990101,window_1886_1899,
ITHS00493,Calliano,45.948299229632,11.07667069156,18760101,,18760101,open_by_1876,
ITHS00494,Calmasino,45.5218586,10.7521092,19040101,19040101,19040101,exact,
ITHS00495,Calmazzo,43.6774088,12.7520367,18990101,18860101,18990101,window_1886_1899,
ITHS00496,Calolzio,45.8074648,9.5217753,18760101,,18760101,open_by_1876,
ITHS00498,Calolziocorte Olginate,45.801619,9.42698,19310101,19150101,19310101,window_1915_1931,
ITHS00499,Calopezzati,39.579022,16.819361,19020101,19020101,19020101,exact,
ITHS00500,Caltagirone,37.225276,14.521165,18990101,18860101,18990101,window_1886_1899,
ITHS00502,Caltanissetta Centrale,37.48829,14.057396,18990101,18860101,18990101,window_1886_1899,
ITHS00503,Caltanissetta Xirbi,37.536296,14.056902,19310101,19150101,19310101,window_1915_1931,
ITHS00504,Caltignaga,45.519167,8.591602,18760101,,18760101,open_by_1876,
ITHS00505,Calusco,45.684113,9.470646,18990101,18860101,18990101,window_1886_1899,
ITHS00506,Caluso,45.303194,7.902568,18760101,,18760101,open_by_1876,
ITHS00507,Calvisano,45.346572,10.349411,18990101,18860101,18990101,window_1886_1899,
ITHS00508,Cama,45.9421869,8.2398085,19080101,19080101,19080101,exact,
ITHS00509,Camartino,45.9376501,8.7877682,19140101,19140101,19140101,exact,
ITHS00510,Cambiano,43.631183,10.958997,18760101,,18760101,open_by_1876,
ITHS00511,Camerato-Aspio,43.518969080696,13.525840712626,18990101,18860101,18990101,window_1886_1899,
ITHS00512,Camerlata,45.7903751,9.0859969,18760101,,18760101,open_by_1876,
ITHS00513,Camigliatello Silano,39.3395972,16.4441207,19310101,19150101,19310101,window_1915_1931,
ITHS00514,Cammarata,37.6338246,13.6377454,18760101,,18760101,open_by_1876,
ITHS00515,Cammarota,40.8012965,15.7143263,18850101,18770101,18850101,window_1877_1885,
ITHS00516,Camnago,45.6689207,9.1301508,18760101,,18760101,open_by_1876,
ITHS00517,Camogli,44.3511373,9.1524917,18760101,,18760101,open_by_1876,
ITHS00518,Campagna,40.6647292,15.1071455,18760101,,18760101,open_by_1876,
ITHS00519,Campana,39.4124481,16.8225645,18760101,,18760101,open_by_1876,
ITHS00520,Campeda,40.3285550,8.7836529,18850101,18770101,18850101,window_1877_1885,
ITHS00521,Campello sul Clitunno,42.822814,12.761253,19020101,19020101,19020101,exact,
ITHS00522,Campi Salentina,0.0,4.5112561156128,19100101,19100101,19100101,exact,
ITHS00523,Campiello,46.0220432,11.3525969,19110101,19110101,19110101,exact,
ITHS00524,Campiglia Marittima,43.017118,10.586558,18760101,,18760101,open_by_1876,
ITHS00527,Campo di Giove,42.007967,14.041492,18990101,18860101,18990101,window_1886_1899,
ITHS00528,Campo ligure,44.5376440,8.6981530,18990101,18860101,18990101,window_1886_1899,
ITHS00529,Campobasso,41.558137,14.66393,18850101,18770101,18850101,window_1877_1885,
ITHS00530,Campobello,36.8287374,11.9717362,18760101,,18760101,open_by_1876,
ITHS00531,Campobello Ravanusa,37.265731,13.946251,18990101,18860101,18990101,window_1886_1899,
ITHS00532,Campochiaro,41.4475240,14.5089280,18990101,18860101,18990101,window_1886_1899,
ITHS00533,Campochiaro,41.4475240,14.5089280,19040101,19040101,19040101,exact,
ITHS00534,Campocroce,41.399448198553,13.205190458902,19040101,19040101,19040101,exact,
ITHS00535,Campodarsego,45.505721,11.900894,18850101,18770101,18850101,window_1877_1885,
ITHS00536,Campodolcino,46.4043271,9.3497395,19040101,19040101,19040101,exact,
ITHS00537,Campofelice,37.992615,13.876549,18990101,18860101,18990101,window_1886_1899,
ITHS00538,Campofranco,37.510105,13.686777,18850101,18770101,18850101,window_1877_1885,
ITHS00539,Campolattaro,41.285869,14.726853,18850101,18770101,18850101,window_1877_1885,
ITHS00540,Campoleone,41.642396,12.648341,19310101,19150101,19310101,window_1915_1931,
ITHS00541,Campolieto,41.6324794,14.7654374,18850101,18770101,18850101,window_1877_1885,
ITHS00542,Campolieto Monacilioni,41.642573,14.76544,18990101,18860101,18990101,window_1886_1899,
ITHS00544,Campomarino,41.957398,15.042416,18760101,,18760101,open_by_1876,
ITHS00545,Campomela,40.68139,8.638875,18760101,,18760101,open_by_1876,
ITHS00546,Camporeggiano,44.161448,10.334849,18990101,18860101,18990101,window_1886_1899,
ITHS00547,Camposampiero,45.568922,11.928293,18760101,,18760101,open_by_1876,
ITHS00548,Camposanto,44.787527,11.143587,18990101,18860101,18990101,window_1886_1899,
ITHS00549,Camurana,44.8629753,11.0786782,19020101,19020101,19020101,exact,
ITHS00550,Cancello,40.993063,14.418877,18760101,,18760101,open_by_1876,
ITHS00551,Candela,41.1379250,15.5146540,18760101,,18760101,open_by_1876,
ITHS00552,Candelo,45.547433,8.100103,18760101,,18760101,open_by_1876,
ITHS00553,Candia,41.346664,15.996588,18760101,,18760101,open_by_1876,
ITHS00554,Candia Lomellina,45.179911,8.593156,18760101,,18760101,open_by_1876,
ITHS00555,Candida,41.346664,15.996588,19020101,19020101,19020101,exact,
ITHS00556,Candiolo,44.961155,7.598973,18760101,,18760101,open_by_1876,
ITHS00558,Canegrate,45.569235,8.926593,18990101,18860101,18990101,window_1886_1899,
ITHS00559,Canelli,44.716716,8.294544,18760101,,18760101,open_by_1876,
ITHS00560,Canepina,42.3811422,12.2334149,19140101,19140101,19140101,exact,
ITHS00561,Canetto sull'Oglio,45.150211,10.37147,18990101,18860101,18990101,window_1886_1899,
ITHS00562,Canfriolo,45.6070886,11.7200176,18760101,,18760101,open_by_1876,
ITHS00563,Canicattì,37.359879,13.855395,18850101,18770101,18850101,window_1877_1885,
ITHS00564,Canicatti,37.359879,13.855395,18760101,,18760101,open_by_1876,
ITHS00565,Caniga,40.716116,8.526395,18850101,18770101,18850101,window_1877_1885,
ITHS00566,Canistro,41.941030956348,13.412163133047,19070101,19070101,19070101,exact,
ITHS00567,Canne,45.0313441,9.2723153,18990101,18770101,18990101,window_1877_1899,
ITHS00568,Cannizzaro,37.54711,15.129698,18990101,18860101,18990101,window_1886_1899,
ITHS00569,Cannole,0.0,4.5112561156128,18760101,,18760101,open_by_1876,
ITHS00570,Canosa di Puglia,41.218556,16.053906,18990101,18860101,18990101,window_1886_1899,
ITHS00571,Canoscio,43.3611532941,12.233295899945,19030101,19030101,19030101,exact,
ITHS00572,Cansano,41.983171634915,13.996947385046,18990101,18860101,18990101,window_1886_1899,
ITHS00573,Cantalupo,44.864787,8.551357,18760101,,18760101,open_by_1876,
ITHS00575,Cantine,42.5208976,14.0206263,19130101,19130101,19130101,exact,
ITHS00576,Cantù,45.752316,9.130321,18990101,18860101,18990101,window_1886_1899,
ITHS00577,Canzo Asso,45.8549723,9.2693160,19310101,19150101,19310101,window_1915_1931,
ITHS00578,Capaccio,40.4244070,15.0808540,18850101,18770101,18850101,window_1877_1885,
ITHS00579,Capaci,38.171810512506,13.232432449934,18850101,18770101,18850101,window_1877_1885,
ITHS00580,Capalbio,42.407974,11.370982,18850101,18770101,18850101,window_1877_1885,
ITHS00581,Capannelle,41.830713,12.568884,18990101,18860101,18990101,window_1886_1899,
ITHS00582,Capistrello,41.97051,13.399276,19030101,19030101,19030101,exact,
ITHS00583,Capitello,41.97051,13.399276,18990101,18860101,18990101,window_1886_1899,
ITHS00584,Capo Bonifati,39.558342,15.874052,18990101,18860101,18990101,window_1886_1899,
ITHS00585,Capo d'Orlando,38.1595733,14.7450733,18990101,18860101,18990101,window_1886_1899,
ITHS00586,Capo di Ponte,46.030989557973,10.346512180346,19030101,19030101,19030101,exact,
ITHS00587,Capo Spartivento,37.924778,16.058342,18760101,,18760101,open_by_1876,
ITHS00588,Capolona,-9.019375697908,4.5112471566161,18990101,18860101,18990101,window_1886_1899,
ITHS00589,Cappelle-Magliano,42.059369,13.372468,18990101,18860101,18990101,window_1886_1899,
ITHS00590,Cappuccini,43.3170346,11.3129904,18990101,18770101,18990101,window_1877_1899,
ITHS00591,Capraia,43.0374371,9.8225555,18990101,18770101,18990101,window_1877_1899,
ITHS00592,Capralba,45.443871,9.640015,18990101,18860101,18990101,window_1886_1899,
ITHS00593,Capranica Sutri,42.245195,12.157194,18990101,18860101,18990101,window_1886_1899,
ITHS00594,Capriati al Volturno,41.44279,14.070664,18990101,18860101,18990101,window_1886_1899,
ITHS00595,Caprino Veronese,45.6254909,10.8078136,18990101,18860101,18990101,window_1886_1899,
ITHS00596,Capriolo,45.64556,9.933806,18760101,,18760101,open_by_1876,
ITHS00597,Capua,41.101306,14.210347,18760101,,18760101,open_by_1876,
ITHS00598,Capurso,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS00599,Carate-Calò,45.676451,9.252304,18990101,18860101,18990101,window_1886_1899,
ITHS00600,Caravaggio,45.491158,9.637723,18760101,,18760101,open_by_1876,
ITHS00602,Carbonara Ceglie,41.0684127,16.8709719,18990101,18860101,18990101,window_1886_1899,
ITHS00603,Cariati,39.496884,16.952018,18760101,,18760101,open_by_1876,
ITHS00604,Carimate,45.697094,9.107188,18990101,18860101,18990101,window_1886_1899,
